,0,1,2
657,-115.6948,-85.9401,259.6957
658,-115.6948,-85.9401,259.6957
659,-115.6948,-85.9401,259.6957
660,-115.6948,-85.9401,259.6957
661,-115.6948,-85.9401,259.6957
662,-115.6948,-85.9401,259.6957
663,-118.3549,123.696,272.7947
664,-118.3549,123.696,272.7947
665,-118.6728,-161.1219,265.3709
666,-118.6728,-161.1219,265.3709
667,-118.6728,-161.1219,265.3709
668,-118.6728,-161.1219,265.3709
669,-118.6728,-161.1219,265.3709
670,-119.372,110.9343,247.0098
671,-119.372,110.9343,247.0098
672,-119.372,110.9343,247.0098
673,-119.372,110.9343,247.0098
674,-119.372,110.9343,247.0098
675,-119.372,110.9343,247.0098
676,-119.372,110.9343,247.0098
677,-119.372,110.9343,247.0098
678,-119.372,110.9343,247.0098
679,-119.372,110.9343,247.0098
680,-119.372,110.9343,247.0098
681,-119.372,110.9343,247.0098
682,-119.372,110.9343,247.0098
683,-119.372,110.9343,247.0098
684,-119.372,110.9343,247.0098
685,-119.372,110.9343,247.0098
686,-119.372,110.9343,247.0098
687,-119.372,110.9343,247.0098
688,-119.372,110.9343,247.0098
689,-119.372,110.9343,247.0098
690,-119.372,110.9343,247.0098
691,-119.372,110.9343,247.0098
692,-119.372,110.9343,247.0098
693,-119.372,110.9343,247.0098
694,-119.372,110.9343,247.0098
695,-119.6591,-61.702,262.5332
696,-119.6591,-61.702,262.5332
697,-119.6591,-61.702,262.5332
698,-119.6591,-61.702,262.5332
699,-119.6591,-61.702,262.5332
700,-119.6591,-61.702,262.5332
701,-119.6591,-61.702,262.5332
702,-119.6591,-61.702,262.5332
703,-119.6591,-61.702,262.5332
704,-119.6591,-61.702,262.5332
705,-119.6591,-61.702,262.5332
706,-119.6591,-61.702,262.5332
707,-119.6591,-61.702,262.5332
708,-119.6591,-61.702,262.5332
709,-119.6591,-61.702,262.5332
710,-12.2731,-147.2519,279.7999
711,-12.2731,-147.2519,279.7999
712,-12.2731,-147.2519,279.7999
713,-12.2731,-147.2519,279.7999
714,-12.8057,30.1561,143.0963
715,-12.8057,30.1561,143.0963
716,-12.8057,30.1561,143.0963
717,-12.8057,30.1561,143.0963
718,-12.8057,30.1561,143.0963
719,-12.8057,30.1561,143.0963
720,-12.8057,30.1561,143.0963
721,-12.8057,30.1561,143.0963
722,-12.8057,30.1561,143.0963
723,-12.9299,-67.8191,198.3749
724,-12.9299,-67.8191,198.3749
725,-12.9299,-67.8191,198.3749
726,-12.9299,-67.8191,198.3749
727,-12.9299,-67.8191,198.3749
728,-12.9299,-67.8191,198.3749
729,-12.9299,-67.8191,198.3749
730,-12.9299,-67.8191,198.3749
731,-12.9299,-67.8191,198.3749
732,-12.9299,-67.8191,198.3749
733,-12.9299,-67.8191,198.3749
734,-12.9299,-67.8191,198.3749
735,-12.9299,-67.8191,198.3749
736,-12.9299,-67.8191,198.3749
737,-12.9299,-67.8191,198.3749
738,-12.9299,-67.8191,198.3749
739,-12.9299,-67.8191,198.3749
740,-12.9299,-67.8191,198.3749
741,-12.9299,-67.8191,198.3749
742,-12.9299,-67.8191,198.3749
743,-12.9299,-67.8191,198.3749
744,-12.9299,-67.8191,198.3749
745,-12.9299,-67.8191,198.3749
746,-12.9299,-67.8191,198.3749
747,-12.9299,-67.8191,198.3749
748,-12.9299,-67.8191,198.3749
749,-12.9299,-67.8191,198.3749
750,-12.9299,-67.8191,198.3749
751,-12.9299,-67.8191,198.3749
752,-12.9299,-67.8191,198.3749
753,-12.9299,-67.8191,198.3749
754,-12.9299,-67.8191,198.3749
755,-12.9299,-67.8191,198.3749
756,-12.9299,-67.8191,198.3749
757,-12.9299,-67.8191,198.3749
758,-12.9299,-67.8191,198.3749
759,-12.9299,-67.8191,198.3749
760,-12.9299,-67.8191,198.3749
761,-12.9299,-67.8191,198.3749
762,-12.9299,-67.8191,198.3749
763,-12.9299,-67.8191,198.3749
764,-12.9299,-67.8191,198.3749
765,-12.9299,-67.8191,198.3749
766,-12.9299,-67.8191,198.3749
